"B07001_049E","B07001_065E","B07001_081E","B08101_025E","B11007_001E","B11007_002E","B11007_004E","B11007_005E","B11007_006E","B11007_007E","B11007_009E","B11007_010E","B11007_011E","B11011_001E","B19013_001E","B19083_001E","B23020_001E","B25024_001E","B27020_001E","B27020_003E","B27020_009E","B27020_014E","NAME","state","county"
"534","137","63","0","3205","1248","979","865","114","1957","1495","1377","118","3205","59646","0.4139","40.4","5554","7351","6332","99","87","Boise County, Idaho","16","015"
"43","138","2","13","967","366","233","226","7","601","430","421","9","967","42132","0.5235","38.0","1288","2539","2132","10","4","Butte County, Idaho","16","023"
"508","336","19","19","5469","1819","1168","1111","57","3650","3038","2729","309","5469","47204","0.4134","42.3","6231","15060","11759","334","545","Gooding County, Idaho","16","047"
"9184","20270","1903","910","173353","44093","26720","25449","1271","129260","95244","84616","10628","173353","66293","0.4615","38.3","181533","449074","390022","11954","9964","Ada County, Idaho","16","001"
"215","172","33","13","2424","870","583","567","16","1554","1293","1241","52","2424","54167","0.4051","38.4","4118","5962","5461","86","74","Bear Lake County, Idaho","16","007"
"1460","1339","124","529","14989","4550","3014","2949","65","10439","8645","8250","395","14989","55472","0.4048","38.9","16745","45590","39352","801","636","Bingham County, Idaho","16","011"
"34","60","6","0","394","136","71","71","0","258","185","169","16","394","39688","0.5179","40.8","803","1048","921","0","0","Camas County, Idaho","16","025"
"528","270","27","11","3555","1622","948","902","46","1933","1433","1221","212","3555","43915","0.4242","39.9","4625","7742","6695","62","79","Clearwater County, Idaho","16","035"
"1257","998","56","351","8791","1965","1455","1429","26","6826","5959","5597","362","8791","63048","0.3712","38.5","9369","28513","25211","215","542","Jefferson County, Idaho","16","051"
"10527","14738","2173","4957","152312","49638","30755","28389","2366","102674","76406","61266","15140","152312","52426","0.4665","36.1","162611","371607","327930","8781","8806","Lane County, Oregon","41","039"
"201","115","0","87","2730","1034","671","667","4","1696","1351","1244","107","2730","57962","0.4010","39.6","3575","6517","5695","22","29","Surry County, Virginia","51","181"
"836","270","21","37","5612","1978","1316","1264","52","3634","2852","2631","221","5612","80026","0.4549","38.1","6345","14254","12108","159","182","Clarke County, Virginia","51","043"
"703","658","20","51","12075","5235","3179","3046","133","6840","4878","4660","218","12075","43207","0.4686","39.8","18983","29803","26499","177","95","Mecklenburg County, Virginia","51","117"
"3933","948","178","83","29539","10707","7197","6937","260","18832","15004","14020","984","29539","62711","0.4100","39.3","32541","70843","63986","752","538","Augusta County, Virginia","51","015"
"1714","317","36","26","8506","3277","2288","2231","57","5229","4139","3901","238","8506","93994","0.4975","39.4","9290","21736","19876","642","155","Goochland County, Virginia","51","075"
"574","110","32","88","4949","1768","1179","1132","47","3181","2505","2398","107","4949","57895","0.4324","39.8","6079","13020","11327","155","180","Madison County, Virginia","51","113"
"4656","1768","416","123","38222","13409","8196","7906","290","24813","19399","17915","1484","38222","68948","0.4265","39.6","40924","92166","82792","2834","1577","Roanoke County, Virginia","51","161"
"925","351","26","10","6037","2462","1462","1423","39","3575","2574","2329","245","6037","44434","0.4230","37.8","8231","14453","13070","67","175","Brunswick County, Virginia","51","025"
"193","153","3","60","5148","2168","1231","1153","78","2980","2111","1958","153","5148","47227","0.4639","39.4","7396","11618","9804","342","206","Northampton County, Virginia","51","131"
"799","319","66","31","9248","3897","2462","2265","197","5351","4239","3952","287","9248","54600","0.4520","38.6","11441","22364","20053","293","148","Rockbridge County, Virginia","51","163"
"799","114","0","60","1628","493","158","158","0","1135","889","810","79","1628","29000","0.5090","40.4","1903","3913","3354","91","37","Norton city, Virginia","51","720"
"1847","276","82","70","7036","2572","1580","1539","41","4464","3154","2905","249","7036","54550","0.4236","38.1","7734","17297","14988","768","252","Colonial Heights city, Virginia","51","570"
"501","56","0","13","2367","1033","674","665","9","1334","1070","1064","6","2367","48531","0.4122","39.5","3325","5486","5062","6","7","Bland County, Virginia","51","021"
"1033","440","113","0","13264","4886","3326","3166","160","8378","6773","6472","301","13264","71110","0.4114","39.5","14884","33003","30917","457","272","Botetourt County, Virginia","51","023"
"776","915","12","59","7334","2651","1323","1261","62","4683","3237","2971","266","7334","37500","0.4741","36.5","8727","16738","14901","104","19","Bristol city, Virginia","51","520"
"2453","1275","462","218","4706","1553","933","885","48","3153","1871","1311","560","4706","57463","0.5088","31.2","5263","14696","12946","344","536","Williamsburg city, Virginia","51","830"
"473","482","107","4","12357","4954","3085","3005","80","7403","5535","5154","381","12357","44835","0.4559","39.1","16749","29645","26157","132","209","Carroll County, Virginia","51","035"
"54553","17599","10960","17063","543025","148174","95600","88851","6749","394851","304921","269693","35228","543025","67151","0.4538","37.6","570752","1510932","1145718","174292","108168","Sacramento County, California","06","067"
"12501","2836","710","1204","70974","25784","17798","16711","1087","45190","36375","33038","3337","70974","83377","0.4556","37.6","90333","187280","163172","10016","5521","El Dorado County, California","06","017"
"14007","8184","3562","3006","127155","39506","26546","24935","1611","87649","73090","66907","6183","127155","71015","0.4570","39.0","141820","417249","276744","33763","65747","Monterey County, California","06","053"
"31944","20124","11684","178167","362354","97400","57270","52842","4428","264954","176013","120816","55197","362354","112449","0.5099","40.4","397812","870863","555059","184155","99746","San Francisco County, California","06","075"
"51601","78640","36713","48043","1125286","311874","210346","196174","14172","813412","646474","560789","85685","1125286","78980","0.4627","38.6","1213891","3216326","2311304","389154","263832","San Diego County, California","06","073"
"8517","2052","1661","1192","138238","36089","24676","23857","819","102149","88161","82593","5568","138238","49687","0.4728","38.8","148994","457857","339734","31820","49186","Tulare County, California","06","107"
"6278","2786","397","1063","54679","16967","9800","8757","1043","37712","27306","21422","5884","54679","48041","0.4841","35.8","63089","135003","117851","3355","2703","Humboldt County, California","06","023"
"17","30","7","2","350","195","133","130","3","155","116","101","15","350","63750","0.4930","34.5","1767","1039","913","30","4","Alpine County, California","06","003"
"7038","969","391","264","44881","14385","10548","10210","338","30496","26482","25023","1459","44881","57585","0.4422","38.4","50677","147253","110458","8819","15774","Madera County, California","06","039"
"13320","3595","1553","3997","95818","31133","19891","17944","1947","64685","50802","42693","8109","95818","82234","0.4819","36.0","106307","272491","215842","18558","24102","Santa Cruz County, California","06","087"
"533","250","15","57","5939","2573","1582","1408","174","3366","2330","2017","313","5939","40846","0.4638","37.9","8918","12529","10809","249","160","Trinity County, California","06","105"
"88981","26500","11562","12639","724893","229418","156982","146940","10042","495475","408365","380145","28220","724893","67005","0.4572","37.8","840501","2389375","1754887","241779","183420","Riverside County, California","06","065"
"85122","25375","9537","12532","636041","171073","123846","118043","5803","464968","393514","368242","25272","636041","63362","0.4375","37.9","720757","2099054","1560893","206237","155378","San Bernardino County, California","06","071"
"13948","3731","2419","12346","105432","40263","23370","21040","2330","65169","50514","45012","5502","105432","115246","0.5178","38.3","113084","255421","204860","22008","19566","Marin County, California","06","041"
"20185","6640","1597","1906","142855","50189","32506","30824","1682","92666","75905","69592","6313","142855","89691","0.4467","37.9","164176","382926","326937","27467","13078","Placer County, California","06","061"
"6232","2308","629","421","71181","25534","16045","15064","981","45647","35324","31276","4048","71181","54667","0.4588","37.2","78634","177761","157722","4661","3832","Shasta County, California","06","089"
"22851","6130","2773","6552","149865","46380","32536","30611","1925","103485","84126","76866","7260","149865","81472","0.4207","38.1","157800","429483","328755","50383","30079","Solano County, California","06","095"
"943","175","21","14","7227","2173","1287","1251","36","5054","4385","4076","309","7227","59401","0.4554","43.3","8044","21291","14707","2171","2321","Colusa County, California","06","011"
"814","343","71","7","9414","3079","1944","1919","25","6335","4838","4690","148","9414","42151","0.4540","38.3","12333","28352","24401","77","101","Copiah County, Mississippi","28","029"
"7872","4397","592","565","88611","23511","14458","13903","555","65100","45763","41334","4429","88611","44625","0.4692","38.4","104284","236360","204791","1091","1178","Hinds County, Mississippi","28","049"
"763","233","54","0","9808","3189","2056","2013","43","6619","5018","4909","109","9808","45754","0.4218","39.3","11997","28224","24892","115","158","Union County, Mississippi","28","145"
"586","252","6","2","7834","2269","1495","1481","14","5565","4182","3913","269","7834","39246","0.4395","38.9","9893","21918","19028","99","97","Tippah County, Mississippi","28","139"
"5221","2222","384","102","28086","7235","4182","4053","129","20851","15124","12938","2186","28086","39840","0.4955","38.6","32989","74587","63057","363","765","Forrest County, Mississippi","28","035"
"3572","3728","222","183","18721","4315","2796","2662","134","14406","10380","8449","1931","18721","50272","0.5212","35.5","25653","53081","46925","713","855","Lafayette County, Mississippi","28","071"
"1291","1602","129","3","22436","6523","3567","3490","77","15913","11932","11164","768","22436","50441","0.4691","38.8","27314","57041","49063","755","365","Lowndes County, Mississippi","28","087"
"505","44","11","7","3170","1268","844","755","89","1902","1110","1088","22","3170","27313","0.4907","40.4","5182","7717","6688","0","0","Wilkinson County, Mississippi","28","157"
"304","53","0","48","4713","1721","1152","1098","54","2992","2008","1905","103","4713","32116","0.5073","40.1","5973","11230","9567","71","0","Jefferson Davis County, Mississippi","28","065"
"527","298","121","151","10180","3196","1804","1759","45","6984","5514","5256","258","10180","34943","0.5340","39.6","11716","28071","22878","128","260","Scott County, Mississippi","28","123"
"594","1359","318","0","8542","2695","1369","1344","25","5847","4122","3859","263","8542","33279","0.5346","37.9","10107","23722","20538","55","82","Yazoo County, Mississippi","28","163"
"933","315","17","0","12111","3454","2042","1913","129","8657","6202","5806","396","12111","29854","0.5283","39.0","14357","31211","26384","131","222","Bolivar County, Mississippi","28","011"
"846","764","4","47","14404","4469","2705","2646","59","9935","6111","5882","229","14404","31784","0.5209","39.6","18519","38870","33264","103","152","Pike County, Mississippi","28","113"
"640","231","23","20","6334","1967","1304","1290","14","4367","3373","3270","103","6334","45483","0.4771","39.2","7466","17626","15349","92","14","Stone County, Mississippi","28","131"
"513","114","0","0","3611","1367","708","691","17","2244","1603","1510","93","3611","31103","0.4665","39.5","4766","9478","8346","0","7","Kemper County, Mississippi","28","069"
"1462","192","4","51","8322","2555","1495","1406","89","5767","4244","3886","358","8322","30838","0.5064","38.4","9668","22128","18850","80","12","Sunflower County, Mississippi","28","133"
"203","242","981","100","11237","4210","2556","2435","121","7027","4472","4215","257","11237","29936","0.5216","38.1","14692","28724","24217","159","10","Adams County, Mississippi","28","001"
"3169","7810","437","146","62890","16070","10566","10067","499","46820","38351","35722","2629","62890","67038","0.4054","40.2","67168","177891","159083","2547","1965","DeSoto County, Mississippi","28","033"
"17286","10820","2700","28256","207257","64071","39109","37407","1702","143186","109370","101638","7732","207257","74477","0.4837","38.1","224417","556900","479416","30978","19887","Delaware County, Pennsylvania","42","045"
